2 1:138.16393 2:1.0614315 3:6.744169 4:-1.7904931 5:2.233405 6:-1.8589423 7:2.8957462 8:-5.8836966 9:0.5620895 10:-0.10507378 11:3.1442542 12:-3.0428565 13:4.802523 14:138.16393 15:1.0614315 16:6.744169 17:-1.7904931 18:2.233405 19:-1.8589423 20:2.8957462 21:-5.8836966 22:0.5620895 23:-0.10507378 24:3.1442542 25:-3.0428565 26:4.802523 
2 1:167.0288 2:-1.4991704 3:-0.9249185 4:-8.380682 5:-5.61305E-4 6:-0.08435223 7:1.1530659 8:-2.3407283 9:1.626342 10:-2.3827493 11:2.7611384 12:-5.7455425 13:6.4713016 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:167.0288 2:-1.4991704 3:-0.9249185 4:-8.380682 5:-5.61305E-4 6:-0.08435223 7:1.1530659 8:-2.3407283 9:1.626342 10:-2.3827493 11:2.7611384 12:-5.7455425 13:6.4713016 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:174.79553 2:-3.0496652 3:-2.182452 4:-2.3940978 5:3.4247897 6:1.9189833 7:1.3529196 8:-3.383709 9:1.6069303 10:-6.547994 11:0.6258971 12:-2.1850677 13:7.470973 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:174.79553 2:-3.0496652 3:-2.182452 4:-2.3940978 5:3.4247897 6:1.9189833 7:1.3529196 8:-3.383709 9:1.6069303 10:-6.547994 11:0.6258971 12:-2.1850677 13:7.470973 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:221.83716 2:-2.6792297 3:-18.076788 4:-10.937697 5:2.4060447 6:-0.2714409 7:1.3674431 8:-4.148964 9:3.259464 10:-6.8238807 11:5.650342 12:-5.5067983 13:5.509812 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:221.83716 2:-2.6792297 3:-18.076788 4:-10.937697 5:2.4060447 6:-0.2714409 7:1.3674431 8:-4.148964 9:3.259464 10:-6.8238807 11:5.650342 12:-5.5067983 13:5.509812 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:188.7345 2:-5.16324 3:-2.7910783 4:-8.056496 5:4.7396855 6:2.3645241 7:1.8622366 8:-0.44162387 9:2.0638824 10:-3.0443728 11:1.8729701 12:-3.3230505 13:1.9495931 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:188.7345 2:-5.16324 3:-2.7910783 4:-8.056496 5:4.7396855 6:2.3645241 7:1.8622366 8:-0.44162387 9:2.0638824 10:-3.0443728 11:1.8729701 12:-3.3230505 13:1.9495931 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:185.68771 2:-7.72451 3:3.5991209 4:-6.111204 5:0.8439846 6:0.3989001 7:-1.7568114 8:-3.558122 9:1.2521443 10:-1.0630678 11:2.8094323 12:-1.8048037 13:3.0382006 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:185.68771 2:-7.72451 3:3.5991209 4:-6.111204 5:0.8439846 6:0.3989001 7:-1.7568114 8:-3.558122 9:1.2521443 10:-1.0630678 11:2.8094323 12:-1.8048037 13:3.0382006 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:184.32227 2:-4.913731 3:5.410526 4:-7.1688366 5:2.264221 6:0.4294593 7:-2.344071 8:-2.079702 9:2.8407369 10:0.7985531 11:3.7779164 12:-3.2702522 13:1.8116697 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:184.32227 2:-4.913731 3:5.410526 4:-7.1688366 5:2.264221 6:0.4294593 7:-2.344071 8:-2.079702 9:2.8407369 10:0.7985531 11:3.7779164 12:-3.2702522 13:1.8116697 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:171.72948 2:-3.6655664 3:4.4772644 4:-2.3211405 5:3.5976253 6:0.45894796 7:-2.1815524 8:-2.8748174 9:2.197876 10:-2.6199038 11:2.6286805 12:-5.008875 13:1.2698201 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:171.72948 2:-3.6655664 3:4.4772644 4:-2.3211405 5:3.5976253 6:0.45894796 7:-2.1815524 8:-2.8748174 9:2.197876 10:-2.6199038 11:2.6286805 12:-5.008875 13:1.2698201 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
2 1:171.31053 2:-10.681724 3:0.9354101 4:-2.0380359 5:5.9562364 6:1.3764789 7:-1.7619754 8:-1.3563685 9:2.7888796 10:-1.6714013 11:7.5962667 12:-1.0040963 13:5.92622 14:87.729836 15:6.982411 16:0.5503055 17:-2.3239918 18:0.1642559 19:-0.19592805 20:1.3230845 21:-3.0433154 22:2.7687907 23:-1.2775491 24:2.7528856 25:-1.5906817 26:0.5477389 
