2 1:193.34517 2:2.556178 3:9.694331 4:-1.4118823 5:3.7421381 6:-6.0055037 7:5.2946215 8:-4.9064803 9:3.9754722 10:-3.5855186 11:2.779204 12:-3.3263533 13:3.0141938 14:193.34517 15:2.556178 16:9.694331 17:-1.4118823 18:3.7421381 19:-6.0055037 20:5.2946215 21:-4.9064803 22:3.9754722 23:-3.5855186 24:2.779204 25:-3.3263533 26:3.0141938 
2 1:140.0882 2:3.4783738 3:4.3367534 4:-5.2657213 5:4.147961 6:-3.4504492 7:3.0963216 8:-5.2072268 9:3.6510751 10:-1.7208229 11:5.2955875 12:-4.3747964 13:7.805582 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:140.0882 2:3.4783738 3:4.3367534 4:-5.2657213 5:4.147961 6:-3.4504492 7:3.0963216 8:-5.2072268 9:3.6510751 10:-1.7208229 11:5.2955875 12:-4.3747964 13:7.805582 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:139.42877 2:3.5049605 3:9.008656 4:-2.4709206 5:3.2446005 6:-0.84829515 7:6.5855603 8:-2.2125902 9:4.255351 10:-2.2985816 11:5.7232943 12:-2.306472 13:5.9797153 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:139.42877 2:3.5049605 3:9.008656 4:-2.4709206 5:3.2446005 6:-0.84829515 7:6.5855603 8:-2.2125902 9:4.255351 10:-2.2985816 11:5.7232943 12:-2.306472 13:5.9797153 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:131.40094 2:3.7469385 3:8.460799 4:-4.19289 5:9.759413 6:0.15384994 7:3.5362163 8:-1.9321283 9:3.7883995 10:-2.2953 11:4.215817 12:-4.6763153 13:2.9059215 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:131.40094 2:3.7469385 3:8.460799 4:-4.19289 5:9.759413 6:0.15384994 7:3.5362163 8:-1.9321283 9:3.7883995 10:-2.2953 11:4.215817 12:-4.6763153 13:2.9059215 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:135.97737 2:4.8387184 3:8.935494 4:-0.1551013 5:4.8457465 6:-5.354773 7:2.7369652 8:-1.4380687 9:4.692783 10:0.44322455 11:5.7404423 12:-5.236496 13:2.309575 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:135.97737 2:4.8387184 3:8.935494 4:-0.1551013 5:4.8457465 6:-5.354773 7:2.7369652 8:-1.4380687 9:4.692783 10:0.44322455 11:5.7404423 12:-5.236496 13:2.309575 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:139.9978 2:3.7403283 3:5.66027 4:-2.4610286 5:4.8855085 6:-1.6625763 7:3.4285498 8:-2.908634 9:4.339561 10:-1.0946643 11:4.678224 12:-4.5900326 13:5.1211977 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:139.9978 2:3.7403283 3:5.66027 4:-2.4610286 5:4.8855085 6:-1.6625763 7:3.4285498 8:-2.908634 9:4.339561 10:-1.0946643 11:4.678224 12:-4.5900326 13:5.1211977 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:137.68765 2:4.7691054 3:5.2538342 4:-2.869457 5:5.8802233 6:-3.1668103 7:6.079501 8:-1.2457765 9:6.550378 10:-3.4617991 11:5.212068 12:-2.963689 13:3.9817286 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:137.68765 2:4.7691054 3:5.2538342 4:-2.869457 5:5.8802233 6:-3.1668103 7:6.079501 8:-1.2457765 9:6.550378 10:-3.4617991 11:5.212068 12:-2.963689 13:3.9817286 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:140.73676 2:4.1557207 3:3.8657439 4:0.96383166 5:8.221854 6:-2.8611393 7:3.777029 8:-4.7129655 9:2.9106078 10:-5.043024 11:4.0325313 12:-2.852946 13:5.3622317 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:140.73676 2:4.1557207 3:3.8657439 4:0.96383166 5:8.221854 6:-2.8611393 7:3.777029 8:-4.7129655 9:2.9106078 10:-5.043024 11:4.0325313 12:-2.852946 13:5.3622317 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:137.92926 2:5.156023 3:4.2449365 4:-3.382316 5:5.000096 6:-2.4080403 7:3.561744 8:-3.088749 9:4.2389817 10:-3.7610137 11:1.6536632 12:-1.6138496 13:4.385346 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:137.92926 2:5.156023 3:4.2449365 4:-3.382316 5:5.000096 6:-2.4080403 7:3.561744 8:-3.088749 9:4.2389817 10:-3.7610137 11:1.6536632 12:-1.6138496 13:4.385346 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:135.80786 2:3.420291 3:3.368716 4:-7.865189 5:2.5148544 6:-1.3253645 7:3.5637522 8:-1.082838 9:3.7138207 10:-4.229516 11:6.380266 12:-0.8631844 13:5.36255 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:135.80786 2:3.420291 3:3.368716 4:-7.865189 5:2.5148544 6:-1.3253645 7:3.5637522 8:-1.082838 9:3.7138207 10:-4.229516 11:6.380266 12:-0.8631844 13:5.36255 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:137.39326 2:3.8865035 3:7.2195244 4:-2.6405005 5:2.4949791 6:-3.8178296 7:4.173863 8:-2.687758 9:5.9159093 10:-1.9457947 11:6.2103157 12:-2.5352848 13:5.3339252 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:137.39326 2:3.8865035 3:7.2195244 4:-2.6405005 5:2.4949791 6:-3.8178296 7:4.173863 8:-2.687758 9:5.9159093 10:-1.9457947 11:6.2103157 12:-2.5352848 13:5.3339252 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:135.77202 2:3.9225705 3:9.250693 4:-0.4685434 5:3.8128915 6:-1.6875745 7:7.859301 8:-2.6115956 9:5.9267893 10:-2.7258782 11:3.642886 12:-3.2509027 13:6.7307763 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:135.77202 2:3.9225705 3:9.250693 4:-0.4685434 5:3.8128915 6:-1.6875745 7:7.859301 8:-2.6115956 9:5.9267893 10:-2.7258782 11:3.642886 12:-3.2509027 13:6.7307763 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:137.52423 2:1.9007127 3:5.990505 4:-2.1545122 5:4.734159 6:-1.4289522 7:5.850745 8:-3.0564818 9:2.492882 10:-3.7493203 11:3.6157455 12:-2.9508934 13:5.848047 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:137.52423 2:1.9007127 3:5.990505 4:-2.1545122 5:4.734159 6:-1.4289522 7:5.850745 8:-3.0564818 9:2.492882 10:-3.7493203 11:3.6157455 12:-2.9508934 13:5.848047 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:138.89133 2:6.3338523 3:7.096036 4:-0.31786492 5:4.6050963 6:0.99605966 7:3.7494454 8:-5.5897694 9:2.1281595 10:-4.4355907 11:4.4266 12:-5.1155686 13:3.5510294 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:138.89133 2:6.3338523 3:7.096036 4:-0.31786492 5:4.6050963 6:0.99605966 7:3.7494454 8:-5.5897694 9:2.1281595 10:-4.4355907 11:4.4266 12:-5.1155686 13:3.5510294 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:134.80458 2:4.9176054 3:5.4331627 4:-4.629342 5:3.7445388 6:1.3251799 7:4.593573 8:-2.0046217 9:3.0296693 10:-2.2886674 11:4.8928246 12:-0.1941248 13:2.5383644 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:134.80458 2:4.9176054 3:5.4331627 4:-4.629342 5:3.7445388 6:1.3251799 7:4.593573 8:-2.0046217 9:3.0296693 10:-2.2886674 11:4.8928246 12:-0.1941248 13:2.5383644 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:136.76785 2:0.78524536 3:7.965821 4:0.50085497 5:4.3016233 6:-5.228277 7:2.6134694 8:-1.2017949 9:6.482553 10:-2.1316953 11:2.6069856 12:-3.1823766 13:4.649941 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:136.76785 2:0.78524536 3:7.965821 4:0.50085497 5:4.3016233 6:-5.228277 7:2.6134694 8:-1.2017949 9:6.482553 10:-2.1316953 11:2.6069856 12:-3.1823766 13:4.649941 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
2 1:141.61989 2:6.651183 3:9.264993 4:-0.09506446 5:9.3865185 6:-2.9254553 7:2.8066416 8:-3.598825 9:4.1416855 10:-4.300472 11:3.0509787 12:-3.6957338 13:3.8590245 14:73.94395 15:1.747298 16:4.410258 17:2.066541 18:0.21793148 19:-2.3523898 20:-0.04116387 21:-0.6217566 22:0.46568874 23:-1.0508461 24:1.3121787 25:-0.8065627 26:0.89502275 
