1 1:-39.68577 2:-15.580724 3:5.9935546 4:-11.56743 5:1.2343332 6:2.2139473 7:-4.499535 8:-0.021773398 9:2.4470057 10:-2.2029264 11:0.22550021 12:0.72049886 13:-0.4102013 14:-39.68577 15:-15.580724 16:5.9935546 17:-11.56743 18:1.2343332 19:2.2139473 20:-4.499535 21:-0.021773398 22:2.4470057 23:-2.2029264 24:0.22550021 25:0.72049886 26:-0.4102013 
1 1:282.21872 2:13.555276 3:7.887866 4:14.891103 5:10.935871 6:-5.4960217 7:0.037403345 8:-9.021422 9:6.8784304 10:-8.270452 11:4.7817063 12:-2.9476078 13:4.7086744 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:282.21872 2:13.555276 3:7.887866 4:14.891103 5:10.935871 6:-5.4960217 7:0.037403345 8:-9.021422 9:6.8784304 10:-8.270452 11:4.7817063 12:-2.9476078 13:4.7086744 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:274.1096 2:15.370053 3:10.054276 4:11.1693945 5:10.898074 6:-3.987996 7:-1.0946985 8:-7.9265294 9:7.6940417 10:-4.8625574 11:4.405118 12:-5.6150565 13:4.8530188 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:274.1096 2:15.370053 3:10.054276 4:11.1693945 5:10.898074 6:-3.987996 7:-1.0946985 8:-7.9265294 9:7.6940417 10:-4.8625574 11:4.405118 12:-5.6150565 13:4.8530188 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:268.91754 2:15.676062 3:9.910168 4:9.880167 5:11.277461 6:-3.527124 7:-0.12485656 8:-10.099075 9:8.528887 10:-2.1439857 11:4.639287 12:-8.082884 13:3.7679977 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:268.91754 2:15.676062 3:9.910168 4:9.880167 5:11.277461 6:-3.527124 7:-0.12485656 8:-10.099075 9:8.528887 10:-2.1439857 11:4.639287 12:-8.082884 13:3.7679977 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:272.84357 2:17.792128 3:7.636236 4:6.1806164 5:10.719054 6:-3.416784 7:1.7003247 8:-8.604099 9:4.732045 10:-2.3419304 11:5.8486814 12:-7.498435 13:4.4338136 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:272.84357 2:17.792128 3:7.636236 4:6.1806164 5:10.719054 6:-3.416784 7:1.7003247 8:-8.604099 9:4.732045 10:-2.3419304 11:5.8486814 12:-7.498435 13:4.4338136 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:276.3286 2:22.68551 3:7.709212 4:2.4183319 5:9.845434 6:-1.992775 7:2.4295888 8:-12.183561 9:5.4895554 10:-2.4347064 11:7.112866 12:-8.5973425 13:4.409124 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:276.3286 2:22.68551 3:7.709212 4:2.4183319 5:9.845434 6:-1.992775 7:2.4295888 8:-12.183561 9:5.4895554 10:-2.4347064 11:7.112866 12:-8.5973425 13:4.409124 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:286.82764 2:23.956972 3:5.086507 4:0.4394149 5:8.851971 6:-1.7362816 7:2.663869 8:-11.745098 9:5.2777615 10:-3.7237937 11:6.350627 12:-6.8273964 13:4.61706 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:286.82764 2:23.956972 3:5.086507 4:0.4394149 5:8.851971 6:-1.7362816 7:2.663869 8:-11.745098 9:5.2777615 10:-3.7237937 11:6.350627 12:-6.8273964 13:4.61706 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:297.29825 2:24.37121 3:3.3230147 4:-2.1693285 5:4.6277227 6:-1.0917932 7:3.0215895 8:-10.902922 9:5.815614 10:-4.036197 11:7.076768 12:-5.605918 13:5.1926384 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:297.29825 2:24.37121 3:3.3230147 4:-2.1693285 5:4.6277227 6:-1.0917932 7:3.0215895 8:-10.902922 9:5.815614 10:-4.036197 11:7.076768 12:-5.605918 13:5.1926384 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.21182 2:23.467556 3:1.7347944 4:-3.527878 5:1.0796834 6:-1.7527021 7:4.1624193 8:-9.847784 9:6.118623 10:-4.1415553 11:9.262133 12:-4.730693 13:5.8255253 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.21182 2:23.467556 3:1.7347944 4:-3.527878 5:1.0796834 6:-1.7527021 7:4.1624193 8:-9.847784 9:6.118623 10:-4.1415553 11:9.262133 12:-4.730693 13:5.8255253 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.2877 2:25.506643 3:2.8719938 4:-5.1198306 5:0.073832236 6:-1.910934 7:4.332859 8:-9.361688 9:6.622176 10:-3.9232807 11:9.968271 12:-5.0496316 13:5.7065406 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.2877 2:25.506643 3:2.8719938 4:-5.1198306 5:0.073832236 6:-1.910934 7:4.332859 8:-9.361688 9:6.622176 10:-3.9232807 11:9.968271 12:-5.0496316 13:5.7065406 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:309.94446 2:23.8989 3:5.8777757 4:-7.843365 5:-1.2272581 6:-3.5974329 7:3.8049998 8:-6.803089 9:6.0549135 10:-4.5823307 11:7.366704 12:-3.964607 13:5.690571 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:309.94446 2:23.8989 3:5.8777757 4:-7.843365 5:-1.2272581 6:-3.5974329 7:3.8049998 8:-6.803089 9:6.0549135 10:-4.5823307 11:7.366704 12:-3.964607 13:5.690571 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.24075 2:24.649479 3:4.741243 4:-7.694551 5:-4.3592362 6:-3.8984902 7:4.3501525 8:-6.766055 9:5.888082 10:-6.155586 11:6.216263 12:-3.4817111 13:6.1348944 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:311.24075 2:24.649479 3:4.741243 4:-7.694551 5:-4.3592362 6:-3.8984902 7:4.3501525 8:-6.766055 9:5.888082 10:-6.155586 11:6.216263 12:-3.4817111 13:6.1348944 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:309.31943 2:25.58539 3:6.7695775 4:-10.666487 5:-3.484404 6:-4.288732 7:5.249181 8:-6.7271147 9:6.1013975 10:-4.703468 11:5.9694767 12:-3.2077835 13:6.1565633 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:309.31943 2:25.58539 3:6.7695775 4:-10.666487 5:-3.484404 6:-4.288732 7:5.249181 8:-6.7271147 9:6.1013975 10:-4.703468 11:5.9694767 12:-3.2077835 13:6.1565633 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:307.3106 2:26.911861 3:6.6029115 4:-6.6821895 5:-4.5512567 6:-6.2716656 7:5.999706 8:-7.7271533 9:7.7761097 10:-4.6040726 11:5.056186 12:-4.935494 13:6.916877 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:307.3106 2:26.911861 3:6.6029115 4:-6.6821895 5:-4.5512567 6:-6.2716656 7:5.999706 8:-7.7271533 9:7.7761097 10:-4.6040726 11:5.056186 12:-4.935494 13:6.916877 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:306.19006 2:28.675594 3:4.1899524 4:-5.79895 5:-5.5826583 6:-4.4259944 7:5.72747 8:-9.688096 9:6.6932974 10:-4.6050143 11:7.1351686 12:-6.172168 13:7.5659895 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:306.19006 2:28.675594 3:4.1899524 4:-5.79895 5:-5.5826583 6:-4.4259944 7:5.72747 8:-9.688096 9:6.6932974 10:-4.6050143 11:7.1351686 12:-6.172168 13:7.5659895 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:309.6908 2:25.35985 3:3.7843611 4:-6.584975 5:-1.6411096 6:-3.1606007 7:5.080166 8:-9.169839 9:5.7967362 10:-3.6219735 11:7.724027 12:-4.2266326 13:5.2880874 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:309.6908 2:25.35985 3:3.7843611 4:-6.584975 5:-1.6411096 6:-3.1606007 7:5.080166 8:-9.169839 9:5.7967362 10:-3.6219735 11:7.724027 12:-4.2266326 13:5.2880874 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.98206 2:27.63219 3:1.3754107 4:-6.2211566 5:-0.39515933 6:-2.0684364 7:5.34856 8:-9.580921 9:5.8366747 10:-3.9024389 11:8.841367 12:-4.716474 13:5.2200627 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.98206 2:27.63219 3:1.3754107 4:-6.2211566 5:-0.39515933 6:-2.0684364 7:5.34856 8:-9.580921 9:5.8366747 10:-3.9024389 11:8.841367 12:-4.716474 13:5.2200627 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:306.25235 2:27.630686 3:-0.87282455 4:-6.7622952 5:3.0264199 6:-2.5005083 7:2.7115996 8:-11.425857 9:8.339016 10:-4.660166 11:9.198413 12:-5.02733 13:3.2126267 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:306.25235 2:27.630686 3:-0.87282455 4:-6.7622952 5:3.0264199 6:-2.5005083 7:2.7115996 8:-11.425857 9:8.339016 10:-4.660166 11:9.198413 12:-5.02733 13:3.2126267 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.35196 2:24.32435 3:-1.5261462 4:-7.5458007 5:4.787448 6:-3.2231817 7:1.8665864 8:-11.239667 9:9.097597 10:-2.6051488 11:6.7675066 12:-5.8963766 13:2.4135392 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.35196 2:24.32435 3:-1.5261462 4:-7.5458007 5:4.787448 6:-3.2231817 7:1.8665864 8:-11.239667 9:9.097597 10:-2.6051488 11:6.7675066 12:-5.8963766 13:2.4135392 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:308.17844 2:22.232882 3:-0.868185 4:-5.514628 5:8.567615 6:-4.4684896 7:-0.28775924 8:-11.515739 9:7.389933 10:-1.5698856 11:4.3808293 12:-4.667472 13:4.0051713 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:308.17844 2:22.232882 3:-0.868185 4:-5.514628 5:8.567615 6:-4.4684896 7:-0.28775924 8:-11.515739 9:7.389933 10:-1.5698856 11:4.3808293 12:-4.667472 13:4.0051713 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:307.84662 2:20.447474 3:1.2922605 4:0.3793451 5:7.1745186 6:-6.486128 7:-1.0729201 8:-7.388607 9:8.309559 10:-4.736391 11:3.471169 12:-6.025773 13:7.308888 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:307.84662 2:20.447474 3:1.2922605 4:0.3793451 5:7.1745186 6:-6.486128 7:-1.0729201 8:-7.388607 9:8.309559 10:-4.736391 11:3.471169 12:-6.025773 13:7.308888 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:306.3164 2:14.580092 3:2.942735 4:7.1131325 5:7.4029875 6:-7.854666 7:-1.8431898 8:-3.7095063 9:6.138717 10:-5.791569 11:3.8786538 12:-5.113503 13:6.243283 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:306.3164 2:14.580092 3:2.942735 4:7.1131325 5:7.4029875 6:-7.854666 7:-1.8431898 8:-3.7095063 9:6.138717 10:-5.791569 11:3.8786538 12:-5.113503 13:6.243283 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:308.52118 2:9.58283 3:10.635045 4:7.4562974 5:-0.4800109 6:-5.510856 7:2.1449044 8:-5.2081885 9:0.78850085 10:-4.439276 11:6.4438753 12:-3.7419536 13:3.4785192 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:308.52118 2:9.58283 3:10.635045 4:7.4562974 5:-0.4800109 6:-5.510856 7:2.1449044 8:-5.2081885 9:0.78850085 10:-4.439276 11:6.4438753 12:-3.7419536 13:3.4785192 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.66193 2:6.938431 3:11.088748 4:11.180932 5:1.2662467 6:-2.1747837 7:0.6163577 8:-10.031067 9:2.653288 10:-2.1485798 11:7.0562763 12:-3.0119176 13:2.4587278 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:305.66193 2:6.938431 3:11.088748 4:11.180932 5:1.2662467 6:-2.1747837 7:0.6163577 8:-10.031067 9:2.653288 10:-2.1485798 11:7.0562763 12:-3.0119176 13:2.4587278 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:306.39044 2:4.0165386 3:15.491312 4:9.219588 5:-2.4660072 6:1.3691574 7:-0.50499755 8:-7.2511826 9:3.883039 10:-1.8802809 11:6.1668634 12:-4.2384386 13:2.615763 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:306.39044 2:4.0165386 3:15.491312 4:9.219588 5:-2.4660072 6:1.3691574 7:-0.50499755 8:-7.2511826 9:3.883039 10:-1.8802809 11:6.1668634 12:-4.2384386 13:2.615763 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:304.4153 2:1.5921891 3:20.296942 4:10.734103 5:-3.5166447 6:-0.59274673 7:-0.55737096 8:-3.8374796 9:5.199724 10:-3.6755865 11:4.4979844 12:-2.6934078 13:3.2800431 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:304.4153 2:1.5921891 3:20.296942 4:10.734103 5:-3.5166447 6:-0.59274673 7:-0.55737096 8:-3.8374796 9:5.199724 10:-3.6755865 11:4.4979844 12:-2.6934078 13:3.2800431 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:301.56448 2:6.1666074 3:17.504812 4:6.9196177 5:-1.3734785 6:0.6070003 7:2.5486045 8:-5.4446187 9:3.3270109 10:-5.1526604 11:5.2766976 12:-2.6697114 13:2.855938 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:301.56448 2:6.1666074 3:17.504812 4:6.9196177 5:-1.3734785 6:0.6070003 7:2.5486045 8:-5.4446187 9:3.3270109 10:-5.1526604 11:5.2766976 12:-2.6697114 13:2.855938 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:286.9596 2:9.031891 3:18.729593 4:7.091242 5:-1.5620147 6:-0.051994253 7:4.890408 8:-7.848907 9:3.581069 10:-4.876999 11:3.875415 12:-2.4233449 13:4.053298 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:286.9596 2:9.031891 3:18.729593 4:7.091242 5:-1.5620147 6:-0.051994253 7:4.890408 8:-7.848907 9:3.581069 10:-4.876999 11:3.875415 12:-2.4233449 13:4.053298 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:277.099 2:11.469226 3:12.808714 4:7.018305 5:2.8924136 6:-0.36566278 7:3.4156122 8:-10.660087 9:6.421056 10:-3.4027658 11:3.777405 12:-2.3432143 13:2.3746805 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:277.099 2:11.469226 3:12.808714 4:7.018305 5:2.8924136 6:-0.36566278 7:3.4156122 8:-10.660087 9:6.421056 10:-3.4027658 11:3.777405 12:-2.3432143 13:2.3746805 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:272.7128 2:10.502385 3:12.161234 4:3.2363224 5:4.7686725 6:-3.519 7:1.3932924 8:-7.763852 9:2.3378243 10:-2.2789478 11:5.6517653 12:-3.703734 13:2.0495799 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:272.7128 2:10.502385 3:12.161234 4:3.2363224 5:4.7686725 6:-3.519 7:1.3932924 8:-7.763852 9:2.3378243 10:-2.2789478 11:5.6517653 12:-3.703734 13:2.0495799 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:263.69788 2:5.078184 3:12.14656 4:1.9664974 5:4.0257387 6:-2.566873 7:1.7729079 8:-8.022042 9:0.22218007 10:-2.5378687 11:5.064948 12:-2.2159474 13:1.650282 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:263.69788 2:5.078184 3:12.14656 4:1.9664974 5:4.0257387 6:-2.566873 7:1.7729079 8:-8.022042 9:0.22218007 10:-2.5378687 11:5.064948 12:-2.2159474 13:1.650282 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:260.3604 2:6.742301 3:8.597033 4:5.9247055 5:4.2176247 6:-1.986537 7:3.291761 8:-5.946818 9:1.5701133 10:-1.6894264 11:7.151254 12:-3.2070918 13:1.6207902 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:260.3604 2:6.742301 3:8.597033 4:5.9247055 5:4.2176247 6:-1.986537 7:3.291761 8:-5.946818 9:1.5701133 10:-1.6894264 11:7.151254 12:-3.2070918 13:1.6207902 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:261.4976 2:6.466525 3:10.335752 4:3.7411711 5:6.9125433 6:-1.3114023 7:1.4929826 8:-5.86326 9:2.2268698 10:-2.9764059 11:5.5264177 12:-2.9624789 13:-0.18669768 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
1 1:261.4976 2:6.466525 3:10.335752 4:3.7411711 5:6.9125433 6:-1.3114023 7:1.4929826 8:-5.86326 9:2.2268698 10:-2.9764059 11:5.5264177 12:-2.9624789 13:-0.18669768 14:92.50271 15:6.591336 16:-0.08544185 17:-2.5366697 18:-0.5770082 19:-0.27044666 20:0.74610984 21:-1.8298755 22:1.8821014 23:-0.82672024 24:2.8776083 25:-2.0909145 26:1.2557629 
