1 1:123.95389 2:7.868743 3:3.2852304 4:-8.001505 5:1.187908 6:-4.3383017 7:2.9859705 8:-2.7042012 9:2.483139 10:-3.9473264 11:3.9909215 12:-2.1826646 13:0.5126116 14:123.95389 15:7.868743 16:3.2852304 17:-8.001505 18:1.187908 19:-4.3383017 20:2.9859705 21:-2.7042012 22:2.483139 23:-3.9473264 24:3.9909215 25:-2.1826646 26:0.5126116 
1 1:226.52373 2:13.014418 3:8.835545 4:0.2979429 5:7.446671 6:-7.1106815 7:1.8281853 8:-3.374151 9:6.127555 10:-1.8160622 11:2.882933 12:-4.947909 13:5.124904 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.58914 2:14.042661 3:10.970984 4:-0.90203637 5:8.697649 6:-3.0053449 7:1.619913 8:-4.762303 9:0.8020915 10:-3.4109552 11:6.982928 12:-3.613972 13:2.4971147 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.58914 2:14.042661 3:10.970984 4:-0.90203637 5:8.697649 6:-3.0053449 7:1.619913 8:-4.762303 9:0.8020915 10:-3.4109552 11:6.982928 12:-3.613972 13:2.4971147 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:224.89624 2:10.964626 3:10.1354885 4:-1.340164 5:7.058029 6:-2.0777328 7:1.7371695 8:-5.9951954 9:5.2529607 10:0.6111367 11:3.6164205 12:-4.5308933 13:1.6740338 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:224.89624 2:10.964626 3:10.1354885 4:-1.340164 5:7.058029 6:-2.0777328 7:1.7371695 8:-5.9951954 9:5.2529607 10:0.6111367 11:3.6164205 12:-4.5308933 13:1.6740338 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:224.53835 2:9.738891 3:8.931879 4:-0.23380485 5:6.58681 6:-2.7019062 7:3.202629 8:-0.36800957 9:4.693341 10:-1.15741 11:4.3951826 12:-3.4022279 13:4.442938 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:224.53835 2:9.738891 3:8.931879 4:-0.23380485 5:6.58681 6:-2.7019062 7:3.202629 8:-0.36800957 9:4.693341 10:-1.15741 11:4.3951826 12:-3.4022279 13:4.442938 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.4175 2:11.1700535 3:6.4686418 4:-0.20969692 5:7.2983694 6:0.19467771 7:4.458403 8:-3.9920645 9:2.69901 10:-2.9245038 11:1.7127894 12:-3.8575318 13:6.319335 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.4175 2:11.1700535 3:6.4686418 4:-0.20969692 5:7.2983694 6:0.19467771 7:4.458403 8:-3.9920645 9:2.69901 10:-2.9245038 11:1.7127894 12:-3.8575318 13:6.319335 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.07564 2:13.324165 3:10.175372 4:-0.4010712 5:9.103558 6:-1.2649372 7:0.4829097 8:-5.7847147 9:5.2012124 10:-2.8470836 11:0.04798349 12:-7.513162 13:5.659491 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.07564 2:13.324165 3:10.175372 4:-0.4010712 5:9.103558 6:-1.2649372 7:0.4829097 8:-5.7847147 9:5.2012124 10:-2.8470836 11:0.04798349 12:-7.513162 13:5.659491 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.68341 2:8.013708 3:6.2673187 4:-2.7378974 5:9.36977 6:-1.7381065 7:1.0128858 8:-6.303572 9:1.0456208 10:-5.2509537 11:2.1327593 12:-3.0898302 13:1.0167302 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.68341 2:8.013708 3:6.2673187 4:-2.7378974 5:9.36977 6:-1.7381065 7:1.0128858 8:-6.303572 9:1.0456208 10:-5.2509537 11:2.1327593 12:-3.0898302 13:1.0167302 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.4341 2:12.014921 3:9.219722 4:-2.5761466 5:6.4914513 6:-4.599516 7:5.1907377 8:-3.52345 9:2.2369328 10:-0.18350399 11:0.9228755 12:-4.2043824 13:1.4525871 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.4341 2:12.014921 3:9.219722 4:-2.5761466 5:6.4914513 6:-4.599516 7:5.1907377 8:-3.52345 9:2.2369328 10:-0.18350399 11:0.9228755 12:-4.2043824 13:1.4525871 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:226.22935 2:10.579688 3:7.1559944 4:-0.349143 5:5.055982 6:-3.3515775 7:0.9816872 8:-2.1839767 9:5.4251223 10:-3.0539026 11:4.07657 12:-3.9895256 13:2.9529507 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:226.22935 2:10.579688 3:7.1559944 4:-0.349143 5:5.055982 6:-3.3515775 7:0.9816872 8:-2.1839767 9:5.4251223 10:-3.0539026 11:4.07657 12:-3.9895256 13:2.9529507 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.7716 2:12.312098 3:7.8120737 4:-2.4139812 5:7.65775 6:-0.054617856 7:3.3458207 8:-2.765097 9:7.530821 10:-1.5275991 11:3.4177341 12:-4.3549695 13:4.0755024 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.7716 2:12.312098 3:7.8120737 4:-2.4139812 5:7.65775 6:-0.054617856 7:3.3458207 8:-2.765097 9:7.530821 10:-1.5275991 11:3.4177341 12:-4.3549695 13:4.0755024 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.22061 2:12.946743 3:7.494815 4:0.6032004 5:8.089236 6:-5.008032 7:4.229284 8:-1.8033059 9:5.3133917 10:-4.6125293 11:1.6043085 12:-1.5544436 13:5.3631935 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.22061 2:12.946743 3:7.494815 4:0.6032004 5:8.089236 6:-5.008032 7:4.229284 8:-1.8033059 9:5.3133917 10:-4.6125293 11:1.6043085 12:-1.5544436 13:5.3631935 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.59064 2:13.298509 3:8.777361 4:-4.593008 5:6.3943453 6:-2.779385 7:4.9416614 8:-7.3537498 9:1.8554432 10:-1.6758492 11:4.1848445 12:-2.1165001 13:3.5547462 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.59064 2:13.298509 3:8.777361 4:-4.593008 5:6.3943453 6:-2.779385 7:4.9416614 8:-7.3537498 9:1.8554432 10:-1.6758492 11:4.1848445 12:-2.1165001 13:3.5547462 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:229.79826 2:14.295924 3:7.0005064 4:-0.84461 5:6.394413 6:-1.479922 7:4.835287 8:-1.2382734 9:3.4438713 10:-4.110999 11:2.2472825 12:-5.08101 13:4.702584 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:229.79826 2:14.295924 3:7.0005064 4:-0.84461 5:6.394413 6:-1.479922 7:4.835287 8:-1.2382734 9:3.4438713 10:-4.110999 11:2.2472825 12:-5.08101 13:4.702584 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.30843 2:14.685607 3:10.187066 4:-0.44813907 5:6.763373 6:-0.3001687 7:1.0227914 8:-3.5281107 9:6.7984343 10:0.25444052 11:4.745354 12:-5.210974 13:5.570278 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.30843 2:14.685607 3:10.187066 4:-0.44813907 5:6.763373 6:-0.3001687 7:1.0227914 8:-3.5281107 9:6.7984343 10:0.25444052 11:4.745354 12:-5.210974 13:5.570278 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.75696 2:16.388912 3:8.715927 4:-4.3644075 5:4.85336 6:-3.8348215 7:0.87833583 8:-4.039857 9:5.2815247 10:-3.4279068 11:3.2780106 12:-5.448672 13:4.745917 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.75696 2:16.388912 3:8.715927 4:-4.3644075 5:4.85336 6:-3.8348215 7:0.87833583 8:-4.039857 9:5.2815247 10:-3.4279068 11:3.2780106 12:-5.448672 13:4.745917 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:223.86725 2:10.066538 3:7.8924775 4:1.7133237 5:4.514419 6:-4.8961153 7:-0.14885907 8:-3.7246382 9:4.5970306 10:-2.7550874 11:0.9110552 12:-5.8020363 13:3.4544237 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:223.86725 2:10.066538 3:7.8924775 4:1.7133237 5:4.514419 6:-4.8961153 7:-0.14885907 8:-3.7246382 9:4.5970306 10:-2.7550874 11:0.9110552 12:-5.8020363 13:3.4544237 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:226.17726 2:13.212349 3:6.3655663 4:-2.4755943 5:7.3072658 6:-2.8599596 7:2.794551 8:-4.2140965 9:2.7960877 10:-2.9108748 11:3.3569815 12:-3.5259585 13:2.9696085 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:226.17726 2:13.212349 3:6.3655663 4:-2.4755943 5:7.3072658 6:-2.8599596 7:2.794551 8:-4.2140965 9:2.7960877 10:-2.9108748 11:3.3569815 12:-3.5259585 13:2.9696085 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:225.70937 2:10.2006855 3:8.478533 4:0.65199155 5:8.532795 6:-1.2566594 7:3.6690855 8:-2.5117986 9:6.4500957 10:-0.9071175 11:3.674752 12:-2.1879096 13:5.247413 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:225.70937 2:10.2006855 3:8.478533 4:0.65199155 5:8.532795 6:-1.2566594 7:3.6690855 8:-2.5117986 9:6.4500957 10:-0.9071175 11:3.674752 12:-2.1879096 13:5.247413 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:225.41058 2:11.266045 3:6.7239833 4:0.76341766 5:5.7411647 6:-5.8629556 7:0.77834356 8:-3.0064728 9:4.196198 10:-3.1345866 11:3.3766832 12:-3.816976 13:2.5839374 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:225.41058 2:11.266045 3:6.7239833 4:0.76341766 5:5.7411647 6:-5.8629556 7:0.77834356 8:-3.0064728 9:4.196198 10:-3.1345866 11:3.3766832 12:-3.816976 13:2.5839374 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.38298 2:14.009547 3:7.5016727 4:-2.5891995 5:7.34479 6:-1.7820737 7:3.3391047 8:2.9553287 9:8.951738 10:-4.067557 11:5.9128933 12:-3.5677667 13:3.1979053 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.38298 2:14.009547 3:7.5016727 4:-2.5891995 5:7.34479 6:-1.7820737 7:3.3391047 8:2.9553287 9:8.951738 10:-4.067557 11:5.9128933 12:-3.5677667 13:3.1979053 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:220.20029 2:10.92044 3:7.2216954 4:-1.565527 5:7.996543 6:-1.3162757 7:2.5036273 8:-1.8642702 9:7.0652437 10:0.054451387 11:5.645507 12:-4.034499 13:3.713831 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:220.20029 2:10.92044 3:7.2216954 4:-1.565527 5:7.996543 6:-1.3162757 7:2.5036273 8:-1.8642702 9:7.0652437 10:0.054451387 11:5.645507 12:-4.034499 13:3.713831 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:229.97427 2:14.5054455 3:9.553122 4:2.3962224 5:6.8584023 6:-1.2751764 7:3.308029 8:-4.425947 9:4.23856 10:-1.6208291 11:4.1221533 12:-5.248796 13:3.978042 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:229.97427 2:14.5054455 3:9.553122 4:2.3962224 5:6.8584023 6:-1.2751764 7:3.308029 8:-4.425947 9:4.23856 10:-1.6208291 11:4.1221533 12:-5.248796 13:3.978042 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.14734 2:12.532842 3:11.635254 4:1.337711 5:7.0776787 6:-3.4201086 7:-0.18415223 8:-4.565844 9:7.1484847 10:0.9717503 11:5.0040116 12:-5.5268245 13:3.8412564 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.14734 2:12.532842 3:11.635254 4:1.337711 5:7.0776787 6:-3.4201086 7:-0.18415223 8:-4.565844 9:7.1484847 10:0.9717503 11:5.0040116 12:-5.5268245 13:3.8412564 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.26517 2:12.230393 3:4.1314297 4:-1.5033305 5:7.666531 6:-1.7564152 7:0.95541644 8:-4.1589127 9:4.1246552 10:-3.0615897 11:4.5369425 12:-3.667747 13:7.826184 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:227.26517 2:12.230393 3:4.1314297 4:-1.5033305 5:7.666531 6:-1.7564152 7:0.95541644 8:-4.1589127 9:4.1246552 10:-3.0615897 11:4.5369425 12:-3.667747 13:7.826184 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:224.47716 2:9.789791 3:4.1978755 4:-1.7778523 5:3.832548 6:-2.6048958 7:2.7768595 8:-4.382485 9:2.6921904 10:-2.0402584 11:1.9163891 12:-5.559939 13:4.0970335 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:224.47716 2:9.789791 3:4.1978755 4:-1.7778523 5:3.832548 6:-2.6048958 7:2.7768595 8:-4.382485 9:2.6921904 10:-2.0402584 11:1.9163891 12:-5.559939 13:4.0970335 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:232.36069 2:16.154839 3:11.215407 4:-0.050895575 5:4.174033 6:-1.8960178 7:5.559064 8:-3.2731214 9:4.1580486 10:-2.9456103 11:3.6508315 12:-5.7763624 13:2.7620928 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:232.36069 2:16.154839 3:11.215407 4:-0.050895575 5:4.174033 6:-1.8960178 7:5.559064 8:-3.2731214 9:4.1580486 10:-2.9456103 11:3.6508315 12:-5.7763624 13:2.7620928 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:226.79678 2:11.865951 3:5.988019 4:-0.6702939 5:7.037664 6:-1.3847136 7:3.551839 8:-6.8991313 9:2.9927888 10:-2.469115 11:5.158162 12:-4.196316 13:4.4793396 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:226.79678 2:11.865951 3:5.988019 4:-0.6702939 5:7.037664 6:-1.3847136 7:3.551839 8:-6.8991313 9:2.9927888 10:-2.469115 11:5.158162 12:-4.196316 13:4.4793396 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.80795 2:13.683322 3:7.117566 4:0.07725616 5:9.267737 6:-1.5002975 7:4.6033654 8:-4.790338 9:5.49256 10:-2.8849688 11:2.8621333 12:-4.7596927 13:4.136881 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:228.80795 2:13.683322 3:7.117566 4:0.07725616 5:9.267737 6:-1.5002975 7:4.6033654 8:-4.790338 9:5.49256 10:-2.8849688 11:2.8621333 12:-4.7596927 13:4.136881 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:226.40471 2:12.573495 3:8.023748 4:-1.083397 5:6.715211 6:-1.3824339 7:3.8396513 8:-5.164959 9:3.4466286 10:-1.2567875 11:2.0437405 12:-4.897911 13:2.5775754 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:226.40471 2:12.573495 3:8.023748 4:-1.083397 5:6.715211 6:-1.3824339 7:3.8396513 8:-5.164959 9:3.4466286 10:-1.2567875 11:2.0437405 12:-4.897911 13:2.5775754 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.06714 2:15.5349245 3:7.5510173 4:-0.64740205 5:5.540259 6:-4.513979 7:2.0425801 8:-3.8131194 9:5.1362934 10:-3.0620146 11:2.4495983 12:-5.2241564 13:4.440669 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:231.06714 2:15.5349245 3:7.5510173 4:-0.64740205 5:5.540259 6:-4.513979 7:2.0425801 8:-3.8131194 9:5.1362934 10:-3.0620146 11:2.4495983 12:-5.2241564 13:4.440669 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:230.67715 2:14.20087 3:4.976199 4:-1.4807085 5:7.273166 6:-6.0762815 7:2.5590725 8:-3.5174668 9:3.549242 10:-3.037601 11:3.6197102 12:-2.6677394 13:3.3318932 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:230.67715 2:14.20087 3:4.976199 4:-1.4807085 5:7.273166 6:-6.0762815 7:2.5590725 8:-3.5174668 9:3.549242 10:-3.037601 11:3.6197102 12:-2.6677394 13:3.3318932 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:234.81972 2:15.705865 3:7.249525 4:-0.38726264 5:7.828127 6:-1.9884053 7:4.3135586 8:-1.5388341 9:4.6829348 10:-3.7346485 11:3.3225358 12:-4.124502 13:4.1390657 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:234.81972 2:15.705865 3:7.249525 4:-0.38726264 5:7.828127 6:-1.9884053 7:4.3135586 8:-1.5388341 9:4.6829348 10:-3.7346485 11:3.3225358 12:-4.124502 13:4.1390657 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:225.88828 2:9.729442 3:5.813649 4:2.7511594 5:4.9168096 6:-1.8192185 7:2.741977 8:-4.3605523 9:6.2085867 10:-1.244493 11:3.777412 12:-4.6906652 13:3.97473 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
1 1:225.88828 2:9.729442 3:5.813649 4:2.7511594 5:4.9168096 6:-1.8192185 7:2.741977 8:-4.3605523 9:6.2085867 10:-1.244493 11:3.777412 12:-4.6906652 13:3.97473 14:76.924095 15:1.39438 16:4.8463783 17:0.9543692 18:0.46686882 19:-0.54767185 20:1.7725329 21:-2.2320433 22:0.94045144 23:0.084408924 24:0.7615834 25:-1.498259 26:0.26880082 
