1 1:128.70244 2:-5.3040633 3:-2.068459 4:-4.6292357 5:1.8977755 6:-0.666529 7:-0.93437403 8:-3.8831944 9:6.846763 10:0.5959882 11:2.7854562 12:-1.0798585 13:2.1909688 14:128.70244 15:-5.3040633 16:-2.068459 17:-4.6292357 18:1.8977755 19:-0.666529 20:-0.93437403 21:-3.8831944 22:6.846763 23:0.5959882 24:2.7854562 25:-1.0798585 26:2.1909688 
1 1:334.8249 2:2.9976277 3:7.6247444 4:2.6985393 5:5.3808823 6:-8.709034 7:0.056020036 8:-2.307224 9:2.1819966 10:-2.4044065 11:2.1977632 12:-1.2452214 13:0.8770443 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:334.8249 2:2.9976277 3:7.6247444 4:2.6985393 5:5.3808823 6:-8.709034 7:0.056020036 8:-2.307224 9:2.1819966 10:-2.4044065 11:2.1977632 12:-1.2452214 13:0.8770443 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:333.49872 2:4.6820736 3:7.0810056 4:3.905927 5:6.478416 6:-9.589622 7:0.43320233 8:-2.4552987 9:0.778575 10:-2.5226567 11:2.4553685 12:-1.6250218 13:1.6088159 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:333.49872 2:4.6820736 3:7.0810056 4:3.905927 5:6.478416 6:-9.589622 7:0.43320233 8:-2.4552987 9:0.778575 10:-2.5226567 11:2.4553685 12:-1.6250218 13:1.6088159 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:328.829 2:6.421874 3:6.608659 4:5.1081653 5:8.0406065 6:-11.743106 7:1.3139952 8:-1.6431104 9:-0.59613895 10:-2.3076391 11:1.9833165 12:-1.8840134 13:3.6965106 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:328.829 2:6.421874 3:6.608659 4:5.1081653 5:8.0406065 6:-11.743106 7:1.3139952 8:-1.6431104 9:-0.59613895 10:-2.3076391 11:1.9833165 12:-1.8840134 13:3.6965106 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:321.13904 2:10.049723 3:6.125149 4:5.9823346 5:12.417584 6:-13.125847 7:0.1470775 8:-1.1587273 9:-0.87854 10:-3.174879 11:1.4024436 12:-3.0017264 13:6.005658 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:321.13904 2:10.049723 3:6.125149 4:5.9823346 5:12.417584 6:-13.125847 7:0.1470775 8:-1.1587273 9:-0.87854 10:-3.174879 11:1.4024436 12:-3.0017264 13:6.005658 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:310.16943 2:13.18971 3:5.481124 4:4.895916 5:12.880489 6:-10.752316 7:-0.8023457 8:-3.3897696 9:1.9504801 10:-3.0833666 11:1.1635429 12:-4.7133265 13:6.5792713 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:310.16943 2:13.18971 3:5.481124 4:4.895916 5:12.880489 6:-10.752316 7:-0.8023457 8:-3.3897696 9:1.9504801 10:-3.0833666 11:1.1635429 12:-4.7133265 13:6.5792713 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:294.3744 2:13.802234 3:5.168723 4:0.32481337 5:12.97124 6:-4.834916 7:0.6279423 8:-4.831177 9:1.4517835 10:-2.348393 11:3.6734705 12:-5.960145 13:7.10714 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:294.3744 2:13.802234 3:5.168723 4:0.32481337 5:12.97124 6:-4.834916 7:0.6279423 8:-4.831177 9:1.4517835 10:-2.348393 11:3.6734705 12:-5.960145 13:7.10714 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:280.786 2:15.0256405 3:5.8133163 4:1.220999 5:9.872765 6:-3.5896182 7:5.666915 8:-5.7809906 9:2.3336205 10:-1.2795837 11:5.1803327 12:-4.448163 13:6.428204 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:280.786 2:15.0256405 3:5.8133163 4:1.220999 5:9.872765 6:-3.5896182 7:5.666915 8:-5.7809906 9:2.3336205 10:-1.2795837 11:5.1803327 12:-4.448163 13:6.428204 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:277.47476 2:15.18865 3:5.9758916 4:1.0301423 5:12.487215 6:-5.515742 7:5.198413 8:-4.724892 9:1.3804601 10:-3.810547 11:5.972077 12:-3.6884925 13:4.898774 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:277.47476 2:15.18865 3:5.9758916 4:1.0301423 5:12.487215 6:-5.515742 7:5.198413 8:-4.724892 9:1.3804601 10:-3.810547 11:5.972077 12:-3.6884925 13:4.898774 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:273.31766 2:17.183588 3:5.178443 4:3.4772944 5:11.987604 6:-8.086088 7:4.3861628 8:-5.1308084 9:2.5130656 10:-3.3199427 11:4.515715 12:-4.826576 13:5.3460345 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:273.31766 2:17.183588 3:5.178443 4:3.4772944 5:11.987604 6:-8.086088 7:4.3861628 8:-5.1308084 9:2.5130656 10:-3.3199427 11:4.515715 12:-4.826576 13:5.3460345 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:263.4482 2:17.891403 3:8.256884 4:5.598723 5:8.646677 6:-10.208614 7:4.265324 8:-3.4774187 9:1.8925959 10:-3.8156705 11:3.847102 12:-4.4767184 13:5.671656 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:263.4482 2:17.891403 3:8.256884 4:5.598723 5:8.646677 6:-10.208614 7:4.265324 8:-3.4774187 9:1.8925959 10:-3.8156705 11:3.847102 12:-4.4767184 13:5.671656 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:259.30435 2:15.83809 3:8.735777 4:1.4568331 5:9.434604 6:-6.6217337 7:3.8197942 8:-6.37843 9:2.1091132 10:-3.5611696 11:4.375718 12:-3.2204185 13:4.729612 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:259.30435 2:15.83809 3:8.735777 4:1.4568331 5:9.434604 6:-6.6217337 7:3.8197942 8:-6.37843 9:2.1091132 10:-3.5611696 11:4.375718 12:-3.2204185 13:4.729612 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:259.0271 2:20.4249 3:9.443834 4:-0.41944924 5:8.303219 6:-3.9357088 7:7.539702 8:-5.4298472 9:3.7399864 10:-4.9454107 11:6.2018023 12:-3.7113683 13:2.2561686 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:259.0271 2:20.4249 3:9.443834 4:-0.41944924 5:8.303219 6:-3.9357088 7:7.539702 8:-5.4298472 9:3.7399864 10:-4.9454107 11:6.2018023 12:-3.7113683 13:2.2561686 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:274.60498 2:25.684408 3:7.985925 4:-6.4798164 5:6.327225 6:-5.2005124 7:4.892651 8:-6.016215 9:2.78456 10:-6.3890567 11:5.5333223 12:-5.2896442 13:6.2394233 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:274.60498 2:25.684408 3:7.985925 4:-6.4798164 5:6.327225 6:-5.2005124 7:4.892651 8:-6.016215 9:2.78456 10:-6.3890567 11:5.5333223 12:-5.2896442 13:6.2394233 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:296.92828 2:23.841284 3:7.665956 4:-6.284372 5:1.824366 6:-2.8375304 7:4.6740494 8:-6.2765913 9:4.185199 10:-5.7396173 11:4.4084725 12:-4.630622 13:8.503664 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:296.92828 2:23.841284 3:7.665956 4:-6.284372 5:1.824366 6:-2.8375304 7:4.6740494 8:-6.2765913 9:4.185199 10:-5.7396173 11:4.4084725 12:-4.630622 13:8.503664 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:310.26514 2:23.25984 3:9.086917 4:-8.435038 5:-1.6358707 6:-1.4160146 7:4.3168488 8:-5.775063 9:3.8650124 10:-6.1671567 11:5.8771152 12:-3.1100047 13:6.211479 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:310.26514 2:23.25984 3:9.086917 4:-8.435038 5:-1.6358707 6:-1.4160146 7:4.3168488 8:-5.775063 9:3.8650124 10:-6.1671567 11:5.8771152 12:-3.1100047 13:6.211479 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.52826 2:21.65297 3:9.280711 4:-9.894928 5:-1.9986535 6:-1.4662802 7:3.809162 8:-5.821392 9:4.70947 10:-5.6880517 11:5.332466 12:-2.0693493 13:5.623029 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.52826 2:21.65297 3:9.280711 4:-9.894928 5:-1.9986535 6:-1.4662802 7:3.809162 8:-5.821392 9:4.70947 10:-5.6880517 11:5.332466 12:-2.0693493 13:5.623029 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.0243 2:21.800615 3:9.406358 4:-11.343775 5:-2.7892115 6:-0.50252014 7:3.4090524 8:-6.166364 9:5.6731 10:-5.827967 11:5.557833 12:-1.7201358 13:5.382202 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.0243 2:21.800615 3:9.406358 4:-11.343775 5:-2.7892115 6:-0.50252014 7:3.4090524 8:-6.166364 9:5.6731 10:-5.827967 11:5.557833 12:-1.7201358 13:5.382202 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:319.398 2:22.560429 3:8.548896 4:-11.489348 5:-3.9632063 6:-0.99860144 7:3.4800668 8:-6.092232 9:5.4489627 10:-6.474593 11:6.3793745 12:-1.6184477 13:5.2647524 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:319.398 2:22.560429 3:8.548896 4:-11.489348 5:-3.9632063 6:-0.99860144 7:3.4800668 8:-6.092232 9:5.4489627 10:-6.474593 11:6.3793745 12:-1.6184477 13:5.2647524 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:320.48795 2:21.320845 3:7.7427425 4:-12.620114 5:-3.7110522 6:-1.217365 7:4.2077284 8:-6.2105107 9:4.8797307 10:-5.1372714 11:6.277159 12:-1.4408126 13:5.4483995 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:320.48795 2:21.320845 3:7.7427425 4:-12.620114 5:-3.7110522 6:-1.217365 7:4.2077284 8:-6.2105107 9:4.8797307 10:-5.1372714 11:6.277159 12:-1.4408126 13:5.4483995 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:324.06354 2:20.66637 3:7.1571865 4:-13.263055 5:-3.3120124 6:-0.28044352 7:4.039392 8:-6.151328 9:5.0905247 10:-5.3859553 11:6.350448 12:-0.63599914 13:4.734693 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:324.06354 2:20.66637 3:7.1571865 4:-13.263055 5:-3.3120124 6:-0.28044352 7:4.039392 8:-6.151328 9:5.0905247 10:-5.3859553 11:6.350448 12:-0.63599914 13:4.734693 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:326.36337 2:20.111534 3:5.892068 4:-13.117148 5:-2.646591 6:-0.44091597 7:4.5805335 8:-6.1390424 9:4.9355345 10:-4.752705 11:6.836835 12:-0.13728376 13:3.6978726 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:326.36337 2:20.111534 3:5.892068 4:-13.117148 5:-2.646591 6:-0.44091597 7:4.5805335 8:-6.1390424 9:4.9355345 10:-4.752705 11:6.836835 12:-0.13728376 13:3.6978726 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:330.62225 2:18.88662 3:2.885032 4:-12.444088 5:0.7051781 6:-0.90803826 7:3.7706819 8:-7.21086 9:4.9441214 10:-1.8203902 11:5.8949003 12:-1.2204043 13:3.1966166 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:330.62225 2:18.88662 3:2.885032 4:-12.444088 5:0.7051781 6:-0.90803826 7:3.7706819 8:-7.21086 9:4.9441214 10:-1.8203902 11:5.8949003 12:-1.2204043 13:3.1966166 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:329.1599 2:17.95897 3:2.9794674 4:-10.747522 5:3.5502071 6:-3.1022084 7:1.4296614 8:-6.297202 9:4.7318587 10:0.7458785 11:5.320095 12:-3.0256717 13:3.6567576 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:329.1599 2:17.95897 3:2.9794674 4:-10.747522 5:3.5502071 6:-3.1022084 7:1.4296614 8:-6.297202 9:4.7318587 10:0.7458785 11:5.320095 12:-3.0256717 13:3.6567576 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:331.66727 2:17.145634 3:1.0119708 4:-10.209329 5:6.168268 6:-4.601791 7:-0.041568536 8:-6.277474 9:4.337051 10:2.6672213 11:4.933747 12:-5.1223497 13:4.761694 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:331.66727 2:17.145634 3:1.0119708 4:-10.209329 5:6.168268 6:-4.601791 7:-0.041568536 8:-6.277474 9:4.337051 10:2.6672213 11:4.933747 12:-5.1223497 13:4.761694 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:334.31314 2:15.455472 3:-0.7385419 4:-8.8841715 5:8.466224 6:-7.742076 7:-1.7685272 8:-4.614172 9:4.800604 10:3.6384046 11:3.0302582 12:-5.8098874 13:6.0260115 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:334.31314 2:15.455472 3:-0.7385419 4:-8.8841715 5:8.466224 6:-7.742076 7:-1.7685272 8:-4.614172 9:4.800604 10:3.6384046 11:3.0302582 12:-5.8098874 13:6.0260115 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:327.25314 2:12.90066 3:1.0104245 4:-5.011517 5:7.043006 6:-9.585209 7:-2.9575105 8:-1.0443101 9:4.2223563 10:1.3577847 11:2.4991736 12:-4.2939024 13:6.037435 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:327.25314 2:12.90066 3:1.0104245 4:-5.011517 5:7.043006 6:-9.585209 7:-2.9575105 8:-1.0443101 9:4.2223563 10:1.3577847 11:2.4991736 12:-4.2939024 13:6.037435 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:323.567 2:11.174494 3:1.7995037 4:-2.4374926 5:9.967731 6:-11.734428 7:-3.7931824 8:0.5053682 9:4.6904597 10:-0.50590175 11:1.7158165 12:-4.014983 13:5.9575825 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:323.567 2:11.174494 3:1.7995037 4:-2.4374926 5:9.967731 6:-11.734428 7:-3.7931824 8:0.5053682 9:4.6904597 10:-0.50590175 11:1.7158165 12:-4.014983 13:5.9575825 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:321.68283 2:9.862763 3:3.241061 4:-0.91274154 5:10.017957 6:-8.028735 7:-1.6171587 8:-0.3285299 9:3.116417 10:-4.404495 11:0.33949873 12:-0.61569726 13:4.6190734 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:321.68283 2:9.862763 3:3.241061 4:-0.91274154 5:10.017957 6:-8.028735 7:-1.6171587 8:-0.3285299 9:3.116417 10:-4.404495 11:0.33949873 12:-0.61569726 13:4.6190734 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.0397 2:6.8504276 3:6.821089 4:3.3478837 5:7.052897 6:-9.324851 7:0.8083589 8:-0.3666866 9:3.6848786 10:-4.0928392 11:0.1789798 12:-0.0771345 13:3.556823 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.0397 2:6.8504276 3:6.821089 4:3.3478837 5:7.052897 6:-9.324851 7:0.8083589 8:-0.3666866 9:3.6848786 10:-4.0928392 11:0.1789798 12:-0.0771345 13:3.556823 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.60608 2:5.231228 3:9.052854 4:3.4066722 5:5.9102745 6:-6.6020894 7:2.2763789 8:-1.6855301 9:2.9953759 10:-3.0664806 11:1.1628164 12:-0.489455 13:2.4220815 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.60608 2:5.231228 3:9.052854 4:3.4066722 5:5.9102745 6:-6.6020894 7:2.2763789 8:-1.6855301 9:2.9953759 10:-3.0664806 11:1.1628164 12:-0.489455 13:2.4220815 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:315.4512 2:5.069657 3:13.792454 4:3.092257 5:3.0426395 6:-7.691002 7:3.4949224 8:-3.0640724 9:1.6339989 10:-1.6229599 11:2.4756694 12:0.021516394 13:1.1682062 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:315.4512 2:5.069657 3:13.792454 4:3.092257 5:3.0426395 6:-7.691002 7:3.4949224 8:-3.0640724 9:1.6339989 10:-1.6229599 11:2.4756694 12:0.021516394 13:1.1682062 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:306.77713 2:7.5073214 3:13.490321 4:2.312271 5:6.934829 6:-5.786601 7:3.67232 8:-2.6110733 9:4.059234 10:-2.973373 11:2.119244 12:-2.0824177 13:-0.3246191 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:306.77713 2:7.5073214 3:13.490321 4:2.312271 5:6.934829 6:-5.786601 7:3.67232 8:-2.6110733 9:4.059234 10:-2.973373 11:2.119244 12:-2.0824177 13:-0.3246191 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
